Format Version,1.23,Take Name,Take 2021-08-12 04.33.28 PM,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2021-08-12 04.33.28.985 下午,Capture Start Frame,1153390,Total Frames in Take,1742,Total Exported Frames,1742,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642,13.683333,-0.027142,0.743413,-0.035625,-0.667332,-244.553406,101.388168,-109.164063,0.019319,0.766816,0.076836,-0.636958,-245.30806,109.939026,-109.3078,0.054127,0.773523,0.051328,-0.629363,-242.496078,131.598358,-107.266891,-0.003878,0.778607,-0.041282,-0.62614,-239.038437,154.64711,-107.004105,-0.086174,0.772425,-0.088599,-0.622963,-242.016434,170.67485,-108.413483,0.142632,0.780323,-0.010439,-0.608805,-240.03801,149.613617,-102.771164,0.148505,0.80086,0.092663,-0.572698,-243.437271,153.282333,-88.004089,0.487438,0.813128,0.314522,0.047991,-252.250153,157.152954,-60.241795,0.306845,0.566346,0.649701,0.403717,-268.537964,182.913269,-53.07938,-0.008939,0.773434,0.111358,-0.623955,-238.347382,149.453476,-110.968872,0.084024,0.68485,0.249383,-0.679506,-234.898636,151.835648,-125.985947,0.224693,0.148828,0.571997,-0.774715,-233.064438,158.412476,-154.565201,0.547692,-0.197668,0.557994,-0.591273,-242.36409,183.683182,-169.612137,-0.038984,0.727002,0.012865,-0.685407,-245.682709,101.46347,-98.755539,-0.075828,0.705474,-0.082817,-0.699784,-243.895416,55.845589,-102.057777,-0.0008,0.586516,-0.032189,-0.809298,-234.014587,12.83434,-101.86113,0.003527,0.762635,0.011013,-0.646726,-243.424088,101.312866,-119.572578,-0.086515,0.716861,-0.076067,-0.687633,-244.322372,55.552948,-120.13266,-0.037174,0.815641,0.020262,-0.577007,-234.384964,13.166717,-120.281288,-0.014885,0.592698,-0.048067,-0.803852,-248.56189,5.429686,-96.71312,-0.087679,0.818783,-0.037239,-0.566145,-248.937393,6.231057,-126.032677
1643,13.691667,-0.026967,0.743277,-0.035624,-0.66749,-244.585541,101.395287,-109.150711,0.0196,0.766737,0.076043,-0.63714,-245.338013,109.946312,-109.296272,0.054631,0.773375,0.051817,-0.629461,-242.53772,131.613922,-107.289993,-0.003344,0.778371,-0.041526,-0.626421,-239.047699,154.657776,-107.02494,-0.085915,0.772003,-0.089457,-0.6234,-242.017868,170.685623,-108.449409,0.144014,0.780062,-0.010464,-0.608814,-240.052887,149.625061,-102.792419,0.152924,0.800543,0.094322,-0.571707,-243.439453,153.326691,-88.03064,0.491645,0.810909,0.312192,0.057,-252.240753,157.352081,-60.286682,0.302728,0.564471,0.646504,0.41444,-268.210754,183.426315,-53.564117,-0.009311,0.773504,0.112567,-0.623645,-238.36525,149.46376,-110.99073,0.081023,0.683943,0.253553,-0.679241,-234.904648,151.877365,-126.000046,0.221251,0.140026,0.57606,-0.774336,-233.020142,158.741867,-154.508301,0.547978,-0.209684,0.556168,-0.588584,-242.202621,184.38327,-169.087036,-0.039243,0.727284,0.012706,-0.685097,-245.710632,101.473488,-98.741745,-0.075824,0.705427,-0.08274,-0.699842,-243.894775,55.857086,-102.048874,-0.001088,0.58669,-0.03202,-0.809178,-234.017151,12.833592,-101.856003,0.003296,0.76248,0.010819,-0.646913,-243.460434,101.317085,-119.559669,-0.086696,0.717128,-0.075988,-0.687341,-244.331177,55.556633,-120.119652,-0.0372,0.815681,0.020317,-0.576947,-234.385559,13.167527,-120.280144,-0.014948,0.592451,-0.047512,-0.804065,-248.56601,5.424425,-96.718857,-0.087806,0.818689,-0.03725,-0.56626,-248.937393,6.232975,-126.034424
1644,13.7,-0.026803,0.743217,-0.035778,-0.667555,-244.608856,101.397881,-109.133209,0.019975,0.766656,0.075134,-0.637334,-245.360992,109.948875,-109.282562,0.054942,0.773215,0.052303,-0.629591,-242.572205,131.628143,-107.317245,-0.003095,0.778205,-0.041858,-0.626606,-239.056778,154.668045,-107.04451,-0.085579,0.771781,-0.090238,-0.623608,-242.027863,170.694641,-108.481125,0.145043,0.779782,-0.010568,-0.608927,-240.065903,149.634781,-102.813568,0.155681,0.800185,0.094352,-0.571459,-243.438904,153.362183,-88.055168,0.49545,0.809225,0.308818,0.065697,-252.206833,157.514374,-60.319347,0.297492,0.563072,0.643199,0.425139,-267.884888,183.902603,-54.057819,-0.009669,0.773461,0.113724,-0.623484,-238.381546,149.474838,-111.012581,0.077826,0.683589,0.25662,-0.678819,-234.914902,151.919022,-126.015541,0.220501,0.131728,0.576341,-0.775795,-232.966919,159.029709,-154.459122,0.548717,-0.234954,0.524725,-0.606935,-242.263153,184.840622,-168.621307,-0.03948,0.727488,0.012664,-0.684866,-245.7323,101.480865,-98.724106,-0.07586,0.705419,-0.082697,-0.69985,-243.896957,55.866074,-102.042709,-0.001126,0.58669,-0.031964,-0.80918,-234.018127,12.834105,-101.854385,0.003121,0.762283,0.010744,-0.647147,-243.485397,101.314903,-119.542313,-0.086903,0.717411,-0.075906,-0.687028,-244.339722,55.554199,-120.107162,-0.037158,0.815656,0.020222,-0.576989,-234.384964,13.167018,-120.281624,-0.014998,0.592484,-0.04748,-0.804042,-248.567322,5.424981,-96.718124,-0.087649,0.818737,-0.037241,-0.566217,-248.936981,6.230623,-126.033142
1645,13.708333,-0.026626,0.743055,-0.035867,-0.667738,-244.633316,101.400085,-109.119164,0.020436,0.766535,0.074369,-0.637555,-245.384262,109.951126,-109.2715,0.055205,0.773054,0.052739,-0.62973,-242.600159,131.639175,-107.345009,-0.002564,0.77799,-0.041963,-0.626868,-239.062546,154.675598,-107.065033,-0.085265,0.771429,-0.091031,-0.623972,-242.023056,170.703094,-108.513367,0.146485,0.779432,-0.010322,-0.609033,-240.074799,149.641708,-102.835571,0.158269,0.799842,0.094865,-0.571143,-243.430634,153.397934,-88.080574,0.498905,0.807416,0.305933,0.074694,-252.172043,157.653168,-60.35199,0.291543,0.561375,0.640592,0.435319,-267.562958,184.333084,-54.558815,-0.010101,0.773235,0.11472,-0.623574,-238.393875,149.483231,-111.035309,0.07504,0.682881,0.260511,-0.678363,-234.931,151.957413,-126.034233,0.214785,0.122966,0.580872,-0.775458,-232.9216,159.33139,-154.406403,0.550071,-0.238902,0.528211,-0.601116,-242.039139,185.530609,-168.013794,-0.039626,0.727381,0.012654,-0.684972,-245.751862,101.487312,-98.709572,-0.075975,0.705482,-0.0827,-0.699774,-243.906754,55.873562,-102.036964,-0.001143,0.586682,-0.03198,-0.809185,-234.019165,12.834227,-101.854729,0.002891,0.762011,0.010605,-0.647471,-243.514771,101.312866,-119.528755,-0.086901,0.716928,-0.075901,-0.687533,-244.344971,55.551765,-120.097183,-0.037149,0.815672,0.020224,-0.576966,-234.385162,13.167045,-120.280495,-0.015051,0.592435,-0.047512,-0.804076,-248.567917,5.42438,-96.718246,-0.087639,0.818749,-0.037239,-0.566201,-248.936981,6.230889,-126.032784
1646,13.716667,-0.026323,0.742942,-0.035915,-0.667873,-244.659927,101.405167,-109.107315,0.020792,0.766328,0.073847,-0.637852,-245.407578,109.956421,-109.263611,0.055524,0.772768,0.053095,-0.630022,-242.625092,131.648102,-107.365463,-0.002267,0.777796,-0.04221,-0.627093,-239.065521,154.681107,-107.083488,-0.084877,0.771293,-0.091994,-0.624052,-242.024155,170.707977,-108.542542,0.147756,0.778976,-0.010094,-0.609314,-240.079147,149.647293,-102.854279,0.161006,0.799691,0.096116,-0.57038,-243.412659,153.42807,-88.100494,0.502322,0.805558,0.302927,0.083573,-252.1539,157.772858,-60.38575,0.284426,0.561311,0.636644,0.445775,-267.24057,184.718781,-55.061958,-0.010365,0.773003,0.115585,-0.623698,-238.404968,149.488968,-111.055412,0.07277,0.681951,0.264561,-0.677978,-234.947083,151.98674,-126.051582,0.210568,0.114543,0.583971,-0.775577,-232.887314,159.611221,-154.353851,0.550789,-0.247306,0.522664,-0.601908,-241.909073,186.11557,-167.452652,-0.039775,0.727603,0.01256,-0.68473,-245.775009,101.49794,-98.697403,-0.07609,0.705641,-0.082668,-0.699605,-243.912979,55.885048,-102.027214,-0.001218,0.586741,-0.031958,-0.809143,-234.018356,12.836086,-101.851097,0.002916,0.761746,0.01053,-0.647784,-243.544846,101.312401,-119.517227,-0.087338,0.717022,-0.075976,-0.687371,-244.372604,55.55117,-120.078598,-0.037235,0.815661,0.020321,-0.576973,-234.385544,13.167676,-120.280098,-0.015126,0.592497,-0.047494,-0.804029,-248.567383,5.424659,-96.717743,-0.088496,0.818831,-0.038056,-0.565893,-248.937347,6.23257,-126.033745
1647,13.725,-0.026061,0.742722,-0.035866,-0.668131,-244.687561,101.40889,-109.09967,0.021056,0.765983,0.073393,-0.63831,-245.431381,109.960434,-109.258095,0.0559,0.772328,0.05346,-0.630497,-242.651199,131.65654,-107.38398,-0.001982,0.777397,-0.042556,-0.627566,-239.067383,154.685791,-107.102242,-0.08425,0.770934,-0.092813,-0.624458,-242.027023,170.711441,-108.572639,0.148753,0.778592,-0.010022,-0.609563,-240.080765,149.652222,-102.872673,0.162154,0.799459,0.095889,-0.570418,-243.395584,153.454132,-88.120102,0.505128,0.804322,0.299021,0.092188,-252.112457,157.858093,-60.407021,0.277869,0.56088,0.632916,0.455653,-266.935699,185.063324,-55.578697,-0.010403,0.772655,0.116519,-0.623954,-238.417297,149.493713,-111.075974,0.070839,0.681158,0.268626,-0.677381,-234.969406,152.011398,-126.071121,0.205785,0.10694,0.586883,-0.775748,-232.845764,159.86911,-154.304779,0.549671,-0.256246,0.514715,-0.606026,-241.757156,186.638718,-166.899246,-0.039842,0.727625,0.012506,-0.684703,-245.795746,101.505363,-98.689056,-0.076278,0.705873,-0.08264,-0.699354,-243.925812,55.892838,-102.019417,-0.00118,0.586744,-0.03203,-0.809138,-234.020782,12.835646,-101.854553,0.002835,0.761592,0.010325,-0.647968,-243.579361,101.312408,-119.510292,-0.0876,0.717027,-0.075966,-0.687334,-244.389511,55.550747,-120.061996,-0.037227,0.815664,0.020305,-0.57697,-234.385681,13.167718,-120.280441,-0.015035,0.592324,-0.047441,-0.804161,-248.569351,5.423922,-96.720322,-0.087762,0.818719,-0.037198,-0.566228,-248.937393,6.232349,-126.033989
1648,13.733333,-0.025827,0.74252,-0.035838,-0.668365,-244.714066,101.409973,-109.090851,0.021597,0.765637,0.072915,-0.638763,-245.45462,109.961769,-109.251366,0.056117,0.771908,0.053856,-0.630958,-242.668564,131.660324,-107.410034,-0.001677,0.777115,-0.042811,-0.627899,-239.065216,154.686447,-107.122673,-0.083767,0.770767,-0.093442,-0.624635,-242.023178,170.711441,-108.603477,0.149063,0.778022,-0.010163,-0.610212,-240.077621,149.651886,-102.894066,0.163255,0.799576,0.096132,-0.569899,-243.364883,153.461578,-88.137344,0.507965,0.803095,0.294823,0.100447,-252.095505,157.913116,-60.436203,0.271044,0.561935,0.627887,0.465319,-266.64209,185.357117,-56.096207,-0.010598,0.772344,0.117479,-0.624156,-238.424332,149.49556,-111.099457,0.068792,0.680611,0.271753,-0.676895,-234.984421,152.037247,-126.092377,0.201171,0.098943,0.589031,-0.776391,-232.805298,160.09584,-154.265121,0.549211,-0.26457,0.50746,-0.608978,-241.665192,187.130508,-166.343506,-0.039932,0.727494,0.01248,-0.684838,-245.815918,101.509979,-98.679596,-0.076456,0.705892,-0.082705,-0.699308,-243.938919,55.898048,-102.014206,-0.001034,0.586557,-0.032102,-0.809271,-234.015945,12.838107,-101.855362,0.002712,0.761603,0.01014,-0.647959,-243.612213,101.309967,-119.502113,-0.087813,0.717141,-0.075948,-0.687189,-244.402786,55.547894,-120.048203,-0.037265,0.815666,0.02034,-0.576963,-234.3862,13.167972,-120.278671,-0.015062,0.592638,-0.047883,-0.803904,-248.562668,5.429003,-96.712128,-0.087845,0.818729,-0.037218,-0.566199,-248.937698,6.232862,-126.033089
1649,13.741667,-0.025635,0.742282,-0.035881,-0.668635,-244.735306,101.408806,-109.083221,0.02203,0.765268,0.072412,-0.639247,-245.473984,109.960709,-109.246231,0.056353,0.771461,0.05427,-0.631448,-242.685959,131.663956,-107.435371,-0.001671,0.776798,-0.043277,-0.628259,-239.061874,154.686768,-107.142471,-0.082938,0.770647,-0.093982,-0.624813,-242.030029,170.70903,-108.632614,0.14941,0.77744,-0.010169,-0.610869,-240.073257,149.651215,-102.914787,0.164527,0.799621,0.096986,-0.569324,-243.332291,153.466949,-88.153366,0.510364,0.801989,0.290684,0.108837,-252.076889,157.953384,-60.462261,0.264733,0.563193,0.622797,0.474188,-266.358215,185.605988,-56.626045,-0.010847,0.771975,0.118697,-0.624378,-238.43074,149.497086,-111.122391,0.067463,0.680114,0.274744,-0.676321,-234.999634,152.069153,-126.112152,0.196665,0.09094,0.591135,-0.776924,-232.764221,160.292587,-154.232819,0.548917,-0.272635,0.498341,-0.613203,-241.564819,187.573425,-165.792007,-0.039943,0.727349,0.012489,-0.684991,-245.829849,101.512718,-98.671227,-0.07667,0.70635,-0.082714,-0.698821,-243.953445,55.90089,-102.007545,-0.001048,0.586552,-0.032087,-0.809275,-234.016754,12.837985,-101.854408,0.002405,0.761327,0.01009,-0.648285,-243.640778,101.304886,-119.495216,-0.087647,0.716227,-0.076157,-0.68814,-244.407227,55.542576,-120.055725,-0.037236,0.815668,0.020241,-0.576965,-234.386414,13.168722,-120.278641,-0.015047,0.59267,-0.047855,-0.803881,-248.563477,5.4288,-96.711273,-0.087722,0.818782,-0.037233,-0.56614,-248.937408,6.231509,-126.031792
1650,13.75,-0.025535,0.742072,-0.035972,-0.668867,-244.753311,101.407372,-109.078064,0.022578,0.764892,0.071987,-0.639725,-245.491821,109.959259,-109.243141,0.056419,0.771022,0.054682,-0.631943,-242.696121,131.66423,-107.463577,-0.001236,0.776415,-0.043432,-0.628722,-239.057419,154.684601,-107.16021,-0.082475,0.770265,-0.094745,-0.625231,-242.018967,170.707169,-108.660065,0.14953,0.776966,-0.010056,-0.611444,-240.066483,149.646896,-102.934525,0.16508,0.79955,0.097043,-0.569255,-243.30246,153.461349,-88.167694,0.51217,0.801482,0.285817,0.116694,-252.040985,157.971588,-60.478531,0.258554,0.56517,0.616623,0.483228,-266.097351,185.810226,-57.156773,-0.01101,0.771583,0.119884,-0.624633,-238.43457,149.497147,-111.144341,0.066167,0.679931,0.277081,-0.675679,-235.013535,152.097076,-126.131592,0.1915,0.082867,0.592722,-0.777908,-232.716949,160.455414,-154.20752,0.548196,-0.279357,0.490814,-0.616881,-241.488144,187.972946,-165.213943,-0.0399,0.727295,0.012492,-0.68505,-245.841431,101.514412,-98.665428,-0.076823,0.706499,-0.082754,-0.698648,-243.968369,55.902279,-101.999367,-0.001332,0.586704,-0.031894,-0.809172,-234.019592,12.837357,-101.849686,0.002451,0.761807,0.009797,-0.647725,-243.665192,101.300339,-119.490692,-0.08801,0.717148,-0.075881,-0.687165,-244.417053,55.537518,-120.028618,-0.037301,0.815699,0.020314,-0.576916,-234.38768,13.168899,-120.27726,-0.015174,0.592469,-0.047369,-0.804056,-248.567886,5.424187,-96.716766,-0.087914,0.818738,-0.037278,-0.566171,-248.937912,6.232555,-126.033424
1651,13.758333,-0.025512,0.741865,-0.036168,-0.669087,-244.765091,101.402344,-109.071716,0.023135,0.764598,0.071504,-0.640111,-245.5056,109.954002,-109.239342,0.05645,0.77069,0.055133,-0.632306,-242.703598,131.661926,-107.492889,-0.001004,0.776156,-0.044036,-0.629001,-239.05043,154.67984,-107.176056,-0.082029,0.770032,-0.095135,-0.625517,-242.019104,170.699387,-108.693825,0.149705,0.776677,-0.009657,-0.611775,-240.058685,149.639648,-102.953125,0.165201,0.799425,0.09702,-0.5694,-243.280411,153.449493,-88.181992,0.513769,0.801268,0.28029,0.124292,-252.006912,157.964142,-60.489761,0.253039,0.567814,0.610048,0.491325,-265.847076,185.97261,-57.697426,-0.011279,0.771245,0.120865,-0.624856,-238.434509,149.494904,-111.164558,0.065981,0.679452,0.279591,-0.675145,-235.022324,152.121155,-126.149239,0.186506,0.074269,0.594632,-0.778532,-232.681854,160.579712,-154.191498,0.54777,-0.285886,0.481951,-0.621241,-241.390442,188.317886,-164.619293,-0.03984,0.727205,0.01259,-0.685148,-245.847076,101.512756,-98.658478,-0.077072,0.706826,-0.082794,-0.698286,-243.984528,55.900406,-101.995422,-0.001098,0.586522,-0.032076,-0.809298,-234.017944,12.838117,-101.854553,0.002447,0.76117,0.009911,-0.648472,-243.683105,101.291931,-119.484962,-0.08813,0.716296,-0.076216,-0.688,-244.44194,55.52932,-120.030334,-0.037321,0.815683,0.020317,-0.576936,-234.38797,13.169763,-120.277283,-0.015101,0.592635,-0.047844,-0.803907,-248.56398,5.427901,-96.710945,-0.087886,0.818741,-0.037226,-0.566175,-248.938248,6.233125,-126.032928
1652,13.766667,-0.025469,0.741631,-0.036111,-0.669351,-244.784073,101.398376,-109.070084,0.023799,0.764261,0.071207,-0.640522,-245.523422,109.95015,-109.237221,0.056464,0.770329,0.055568,-0.632706,-242.70665,131.658356,-107.520935,-0.000708,0.775882,-0.044276,-0.629322,-239.040115,154.67395,-107.19088,-0.081607,0.769799,-0.095736,-0.625767,-242.007065,170.692886,-108.718559,0.149747,0.77648,-0.009216,-0.612021,-240.04686,149.631241,-102.97065,0.165103,0.799274,0.097091,-0.569628,-243.258789,153.432831,-88.195259,0.515099,0.801286,0.274343,0.131716,-251.971909,157.937744,-60.497238,0.24805,0.571008,0.602781,0.499075,-265.607025,186.095108,-58.246952,-0.011368,0.770641,0.122028,-0.625374,-238.431213,149.491638,-111.183838,0.065675,0.679477,0.281245,-0.674462,-235.039276,152.144409,-126.168442,0.181077,0.065671,0.5963,-0.779311,-232.642319,160.669449,-154.185791,0.547989,-0.291118,0.47356,-0.62506,-241.29834,188.623856,-164.017654,-0.039795,0.726932,0.012629,-0.685439,-245.858719,101.508987,-98.656097,-0.077242,0.706855,-0.08292,-0.698222,-244.002945,55.8964,-101.993599,-0.001121,0.586538,-0.03212,-0.809284,-234.0177,12.838385,-101.854515,0.002367,0.760963,0.009756,-0.648717,-243.709427,101.287758,-119.484077,-0.088316,0.716549,-0.076212,-0.687713,-244.45369,55.524826,-120.023087,-0.037281,0.815665,0.020235,-0.576967,-234.387726,13.169315,-120.278145,-0.015117,0.592569,-0.047849,-0.803955,-248.563217,5.426796,-96.711403,-0.08794,0.818722,-0.037412,-0.566181,-248.938202,6.231183,-126.031517
1653,13.775,-0.02547,0.741421,-0.036013,-0.669588,-244.799042,101.394638,-109.069504,0.024453,0.763951,0.070919,-0.640899,-245.537323,109.946533,-109.235146,0.056433,0.770002,0.055994,-0.63307,-242.706085,131.653839,-107.548393,-0.00041,0.775727,-0.044746,-0.62948,-239.028,154.667374,-107.203911,-0.081359,0.769734,-0.096236,-0.625802,-241.997437,170.68425,-108.748268,0.149545,0.776275,-0.008877,-0.612335,-240.03334,149.621887,-102.986656,0.166,0.799213,0.098822,-0.569154,-243.235184,153.411255,-88.205933,0.516024,0.801127,0.269181,0.13949,-251.96254,157.902527,-60.51017,0.244023,0.574133,0.594805,0.506983,-265.394165,186.165909,-58.801971,-0.011555,0.770355,0.122688,-0.625593,-238.425308,149.487854,-111.201439,0.066539,0.678848,0.283496,-0.674069,-235.042053,152.158722,-126.184799,0.176528,0.056646,0.597776,-0.779931,-232.62059,160.734344,-154.184586,0.54615,-0.299025,0.464771,-0.629517,-241.234299,188.894196,-163.43129,-0.039773,0.72682,0.012616,-0.68556,-245.867035,101.504158,-98.654808,-0.077368,0.707013,-0.082958,-0.698044,-244.012482,55.891384,-101.990356,-0.001183,0.586453,-0.032059,-0.809348,-234.018127,12.838448,-101.853821,0.002337,0.761823,0.009393,-0.647713,-243.731049,101.285126,-119.4842,-0.088569,0.717796,-0.075831,-0.686421,-244.451004,55.521538,-120.000732,-0.037352,0.815684,0.020287,-0.576934,-234.389114,13.170397,-120.276245,-0.015057,0.592693,-0.047755,-0.803871,-248.562744,5.42642,-96.708794,-0.087982,0.818753,-0.037335,-0.566135,-248.938782,6.232451,-126.031914
1654,13.783333,-0.025499,0.741173,-0.036018,-0.669863,-244.812256,101.390167,-109.068657,0.025169,0.763658,0.070699,-0.641245,-245.551041,109.942032,-109.233749,0.056345,0.769722,0.056379,-0.633384,-242.700867,131.650772,-107.575714,-0.000122,0.775374,-0.044695,-0.629919,-239.014481,154.66275,-107.21637,-0.080872,0.769274,-0.097206,-0.626281,-241.976807,170.680756,-108.762512,0.149186,0.775837,-0.008762,-0.612979,-240.01828,149.614365,-103.002213,0.166615,0.79932,0.100993,-0.568443,-243.198853,153.390961,-88.213638,0.516956,0.80096,0.263676,0.14729,-251.9617,157.843765,-60.522873,0.240239,0.577958,0.586287,0.514314,-265.178375,186.198425,-59.368725,-0.01173,0.770062,0.123139,-0.625863,-238.416748,149.486099,-111.218353,0.068308,0.677955,0.286043,-0.673714,-235.044144,152.170898,-126.20163,0.171591,0.047496,0.599563,-0.780272,-232.608658,160.774475,-154.191635,0.545885,-0.303286,0.455302,-0.634608,-241.141647,189.122253,-162.827896,-0.039758,0.726506,0.012636,-0.685893,-245.872528,101.499649,-98.653175,-0.077461,0.707144,-0.083016,-0.697894,-244.021698,55.886818,-101.989937,-0.001212,0.586487,-0.032083,-0.809322,-234.018799,12.838838,-101.852867,0.002265,0.761245,0.009565,-0.64839,-243.751984,101.280685,-119.484138,-0.088221,0.712847,-0.076891,-0.691487,-244.477631,55.51738,-120.016266,-0.037338,0.815695,0.020265,-0.57692,-234.38916,13.170734,-120.276901,-0.01511,0.592636,-0.047764,-0.803911,-248.563293,5.425613,-96.709229,-0.08792,0.818715,-0.037284,-0.566203,-248.938583,6.232467,-126.032745
1655,13.791667,-0.025464,0.740949,-0.03594,-0.670115,-244.82515,101.386665,-109.070396,0.025845,0.763369,0.070642,-0.641568,-245.562653,109.93866,-109.234642,0.056256,0.769447,0.056702,-0.633697,-242.690964,131.644562,-107.598938,0.000322,0.775152,-0.044742,-0.630188,-238.998154,154.655319,-107.226944,-0.080829,0.768985,-0.098096,-0.626503,-241.951035,170.674255,-108.781601,0.148911,0.775652,-0.008329,-0.613287,-239.999985,149.60434,-103.015411,0.1665,0.79927,0.102501,-0.568277,-243.171356,153.36525,-88.220856,0.517385,0.801054,0.258065,0.155013,-251.947601,157.762756,-60.52549,0.236052,0.581311,0.578027,0.521768,-264.977264,186.186523,-59.934814,-0.011847,0.769711,0.123366,-0.626247,-238.404938,149.481201,-111.232903,0.070032,0.677323,0.287846,-0.673405,-235.04744,152.174606,-126.21801,0.166502,0.038182,0.601292,-0.780556,-232.601456,160.778244,-154.207077,0.54441,-0.309534,0.444839,-0.640253,-241.046265,189.299088,-162.216492,-0.039771,0.726315,0.012602,-0.686094,-245.878357,101.495895,-98.654198,-0.077515,0.70726,-0.08303,-0.697768,-244.025497,55.88308,-101.990105,-0.001247,0.586443,-0.032098,-0.809353,-234.019165,12.83893,-101.853455,0.002279,0.761124,0.009445,-0.648533,-243.771942,101.277435,-119.486595,-0.088632,0.715479,-0.076553,-0.688748,-244.491455,55.51392,-120.009438,-0.03737,0.815689,0.02027,-0.576927,-234.38945,13.1715,-120.276764,-0.01503,0.59261,-0.047677,-0.803936,-248.562622,5.424602,-96.708466,-0.088064,0.818716,-0.037408,-0.566171,-248.938675,6.232837,-126.032623
1656,13.8,-0.025386,0.740759,-0.035864,-0.670333,-244.836731,101.381538,-109.072784,0.026397,0.763122,0.070641,-0.64184,-245.572418,109.933685,-109.23674,0.056205,0.769209,0.056965,-0.633966,-242.681702,131.638474,-107.617714,0.000406,0.775133,-0.045139,-0.630183,-238.982803,154.648087,-107.236115,-0.080586,0.769155,-0.098596,-0.626247,-241.94162,170.66481,-108.802307,0.148628,0.775485,-0.007846,-0.613573,-239.983032,149.595154,-103.026558,0.165618,0.799048,0.103551,-0.568657,-243.146088,153.339279,-88.225967,0.517369,0.801587,0.251673,0.162631,-251.914124,157.655807,-60.515285,0.232494,0.584846,0.569227,0.529039,-264.786041,186.137543,-60.518909,-0.011907,0.769425,0.123542,-0.626563,-238.393616,149.475952,-111.245193,0.072447,0.676646,0.289496,-0.673122,-235.048492,152.175354,-126.231995,0.161227,0.028612,0.602933,-0.780807,-232.600357,160.746246,-154.230911,0.543064,-0.314497,0.435042,-0.645687,-240.952805,189.428268,-161.59259,-0.039795,0.726115,0.012567,-0.686305,-245.883911,101.491165,-98.655983,-0.077505,0.707396,-0.083071,-0.697627,-244.028214,55.878437,-101.991562,-0.00146,0.586637,-0.031927,-0.809219,-234.021454,12.837431,-101.848732,0.002397,0.761124,0.009467,-0.648533,-243.789551,101.271912,-119.489586,-0.088937,0.715238,-0.076804,-0.688931,-244.518616,55.508484,-120.006905,-0.037308,0.815658,0.020184,-0.576977,-234.388474,13.170555,-120.278442,-0.015066,0.592442,-0.047191,-0.804088,-248.567413,5.420525,-96.714554,-0.087807,0.818778,-0.037306,-0.566128,-248.938324,6.230599,-126.031197
1657,13.808333,-0.025257,0.740544,-0.035598,-0.67059,-244.853394,101.379204,-109.079803,0.027056,0.762875,0.070938,-0.642073,-245.584442,109.931793,-109.241631,0.056087,0.76901,0.057156,-0.634201,-242.662979,131.631699,-107.632408,0.000524,0.774977,-0.045482,-0.63035,-238.962585,154.640915,-107.241615,-0.080317,0.769007,-0.099287,-0.626354,-241.925858,170.655853,-108.817604,0.148231,0.775517,-0.007264,-0.613635,-239.960663,149.585968,-103.033981,0.162729,0.799116,0.103203,-0.569458,-243.125031,153.309494,-88.228485,0.517759,0.802124,0.244038,0.170202,-251.895233,157.497803,-60.49881,0.229674,0.587923,0.561063,0.535541,-264.575043,186.033325,-61.128063,-0.011978,0.769049,0.123515,-0.627028,-238.375992,149.470703,-111.253593,0.075404,0.675897,0.291056,-0.672878,-235.049133,152.172928,-126.24395,0.156049,0.018855,0.604648,-0.780829,-232.607361,160.687088,-154.260727,0.54092,-0.320358,0.423465,-0.652268,-240.844101,189.496674,-160.964401,-0.039885,0.725991,0.012415,-0.686434,-245.893524,101.487411,-98.662277,-0.077473,0.707192,-0.083042,-0.697841,-244.022873,55.874992,-101.993767,-0.001271,0.586406,-0.032064,-0.809382,-234.019501,12.83893,-101.852547,0.002226,0.760978,0.009306,-0.648707,-243.813278,101.270996,-119.497322,-0.0888,0.714766,-0.076921,-0.689425,-244.52095,55.507217,-120.013405,-0.037319,0.815651,0.020274,-0.576983,-234.38826,13.171157,-120.278206,-0.01499,0.592735,-0.047648,-0.803847,-248.562668,5.424622,-96.706749,-0.087943,0.818762,-0.037352,-0.566127,-248.938843,6.233378,-126.0317
